-2300.180 -1812.666 -1558.335 -1272.585 -965.124 -697.614 -506.563 -393.916 -335.381 -300.953 -272.178 -243.388 -215.872 -192.929 -175.855 -164.300 -156.697 -149.779 -141.348 -132.404 -124.666 -118.054 -111.231 -103.729 -98.074 -98.074
-2219.535 -1713.118 -1478.316 -1210.714 -922.706 -673.971 -496.421 -389.293 -332.262 -299.580 -272.638 -244.404 -215.923 -191.252 -172.866 -160.804 -153.140 -146.578 -139.031 -131.129 -124.180 -118.011 -111.407 -104.137 -98.732 -98.732
-2137.481 -1628.492 -1401.343 -1133.929 -855.683 -629.576 -476.335 -383.540 -331.159 -300.095 -274.650 -246.940 -217.416 -190.872 -170.898 -157.969 -150.085 -143.973 -137.479 -130.760 -124.548 -118.476 -111.613 -104.067 -98.486 -98.486
-2018.127 -1560.109 -1332.357 -1060.519 -788.737 -582.973 -454.423 -378.755 -332.803 -302.938 -277.663 -249.194 -218.097 -190.143 -169.195 -155.507 -147.313 -141.698 -136.369 -130.872 -125.359 -119.402 -112.320 -104.304 -98.231 -98.231
-1911.540 -1496.347 -1276.468 -1008.269 -744.561 -551.457 -438.359 -375.708 -336.160 -307.808 -282.047 -251.894 -218.890 -189.700 -167.873 -153.423 -144.953 -139.780 -135.476 -131.094 -126.242 -120.287 -112.373 -102.760 -95.309 -95.309
-1863.238 -1426.068 -1228.637 -974.710 -723.207 -537.477 -430.292 -374.202 -339.811 -313.785 -288.299 -257.468 -223.568 -193.089 -169.323 -153.116 -143.837 -138.758 -135.154 -131.603 -127.020 -119.909 -108.939 -95.504 -85.578 -85.578
-1817.239 -1369.268 -1182.233 -948.107 -713.732 -535.673 -429.364 -374.202 -342.599 -319.008 -295.292 -266.699 -234.962 -204.719 -178.884 -159.719 -147.909 -141.269 -136.941 -132.970 -127.314 -117.042 -100.822 -82.563 -70.273 -70.273
-1844.598 -1317.169 -1136.738 -922.505 -707.857 -539.886 -433.590 -375.874 -343.757 -321.080 -299.822 -276.298 -250.629 -224.498 -199.634 -178.466 -162.638 -151.580 -143.467 -136.335 -127.074 -111.691 -90.142 -68.733 -55.574 -55.574
-1852.934 -1267.843 -1092.657 -894.231 -698.428 -543.420 -440.476 -380.201 -344.533 -319.684 -299.555 -281.598 -263.694 -244.426 -223.923 -203.391 -184.453 -168.334 -154.885 -142.368 -126.918 -105.231 -79.864 -57.849 -45.241 -45.241
-1826.115 -1228.983 -1050.223 -860.726 -680.814 -542.108 -448.688 -389.400 -349.581 -319.928 -297.973 -282.388 -268.975 -254.360 -237.932 -219.659 -200.625 -182.833 -166.466 -148.969 -126.588 -98.970 -71.507 -50.287 -38.706 -38.706
-1709.974 -1180.449 -1016.049 -827.278 -658.992 -537.978 -458.733 -405.039 -363.248 -328.105 -300.980 -281.893 -266.451 -251.723 -237.112 -221.483 -205.118 -189.515 -173.471 -152.701 -124.608 -92.949 -64.963 -44.930 -34.287 -34.287
-1634.874 -1157.431 -990.678 -800.320 -640.593 -535.066 -469.636 -423.147 -381.204 -340.987 -307.110 -281.058 -260.086 -243.136 -229.163 -215.783 -202.630 -190.035 -175.088 -152.303 -120.600 -87.087 -59.674 -40.868 -30.987 -30.987
-1516.039 -1122.735 -957.590 -775.681 -627.166 -533.357 -476.624 -434.055 -391.331 -347.656 -309.731 -279.391 -254.966 -236.619 -222.573 -210.061 -198.787 -187.765 -172.951 -149.022 -115.970 -82.232 -55.707 -37.896 -28.586 -28.586
-1415.628 -1054.617 -910.901 -749.511 -615.812 -529.039 -473.965 -430.307 -386.026 -342.195 -305.533 -276.536 -252.940 -234.672 -219.832 -206.706 -195.699 -184.807 -169.419 -145.058 -112.188 -79.029 -53.231 -36.046 -27.094 -27.094
